停車場型態,停車場代碼,停車場名稱,停車場地址,停車場電話,即時車位,一般大型車,一般小型車,身障者小型車,婦幼者小型車,綠能小型車,一般機車,身障者機車,收費時間,收費費率,經緯度,備註欄,latitude,longitude
路邊停車格收費路段,5007,陽光南一路,,,-1,0,14,0,0,0,0,0,,,23.110109，120.305127,,23.110109,120.305127
路邊停車格收費路段,5008,目加溜灣大道,,,-1,0,38,0,0,0,0,0,,計次收費，每6小時30元,23.119111，120.308476,,23.119111,120.308476
路邊停車格收費路段,5009,善新西路,  目加溜灣大道以北   ,,-1,0,24,0,0,0,0,0,,計次收費，每6小時30元1110103收費，都市計畫區,23.119699，120.304430,,23.119699,120.30443
路邊停車格收費路段,6001,新化大目降文化園區,  大目降園區周邊 和平街(中正路至復興路) 中正路(和平街至光明路) 武德殿旁停車場 和平街31巷   ,,-1,0,77,1,0,0,0,0,,20元/時,23.034905，120.308183,,23.034905,120.308183
路邊停車格收費路段,8001,國華街-1(機車停車格),  永華路口-樹林街口   ,,-1,0,0,0,0,0,30,0,,機車計次20元／日,22.987278，120.196359,,22.987278,120.196359
路邊停車格收費路段,8014,中山路-4(機車停車格),  火車站-民族路口兩側   ,,-1,0,0,0,0,0,184,0,,機車計次20元／日,22.995541，120.209419,,22.995541,120.209419
路邊停車格收費路段,8031,成功路-1(機車停車格),  火車站-西華街口兩側   ,,-1,0,0,0,0,0,39,0,,機車計次20元/日,22.997548，120.210606,,22.997548,120.210606
路邊停車格收費路段,8043,北門路-3(機車停車格),  民族路口-火車站單側   ,,-1,0,0,0,0,0,121,0,,機車計次20元/日,22.996266，120.212052,,22.996266,120.212052
路邊停車格收費路段,8044,北門路-4(機車停車格),  火車站-公園南路口兩側   ,,-1,0,0,0,0,0,188,0,,機車計次20元/日,22.998863，120.212567,,22.998863,120.212567
路邊停車格收費路段,8151,樹林街-1(機車停車格),  西門路口-夏林路口   ,,-1,0,0,0,0,0,40,0,,機車計次20元／日,22.986611，120.197285,,22.986611,120.197285
路邊停車格收費路段,8152,樹林街-2(機車停車格),  永福路口-西門路口單側   ,,-1,0,0,0,0,0,82,0,,機車計次20元／日,22.986291，120.197943,,22.986291,120.197943
路邊停車格收費路段,8171,和意路(機車停車格),  永福路口至西門路口   ,,-1,0,0,0,0,0,83,0,,機車計次20元/日,22.988380，120.200141,,22.98838,120.200141
路邊停車格收費路段,8291,大學路-1(機車停車格),  前鋒路口至勝利路口   ,,-1,0,0,0,0,0,230,0,,機車計次20元／日,22.996839，120.214316,,22.996839,120.214316
路邊停車格收費路段,8311,西華街-1(機車停車格),  公園南路口-成功路口單側   ,,-1,0,0,0,0,0,94,0,,機車計次20元/日,22.997760，120.210183,,22.99776,120.210183
路邊停車格收費路段,8312,西華南街-2(機車停車格),  成功路口-民族路口單側   ,,-1,0,0,0,0,0,197,0,,機車計次20元/日,22.996888，120.209970,,22.996888,120.20997
路邊停車格收費路段,8441,前鋒路-1(機車停車格),  民族路口至大學路口   ,,-1,0,0,0,0,0,27,0,,機車計次20元／日,22.996631，120.213479,,22.996631,120.213479
路邊停車格收費路段,8442,前鋒路-2(機車停車格),  大學路口-小東路口兩側   ,,-1,0,0,0,0,0,728,0,,機車計次20元／日,22.997599，120.213693,,22.997599,120.213693
路邊停車格收費路段,8501,光文路機車收費區,,,-1,0,0,0,0,0,93,0,,每次20元(隔日另計)，1110103收費，都市計畫區,23.131964，120.305864,,23.131964,120.305864
路邊停車格收費路段,8521,北忠街-1(機車停車格),  北門路口-西華街口單側   ,,-1,0,0,0,0,0,24,0,,機車計次20元/日,22.998651，120.212004,,22.998651,120.212004
路邊停車格收費路段,8601,育樂街-1(機車停車格),  育樂街66巷口至育樂街46巷口間&#43;育樂街66巷口至育樂街148巷口   ,,-1,0,0,0,0,0,94,0,,以計次收費，停車費率每次收費新台幣20元整，跨日停車及離場再停者則另計次收費；定期機車月票每張新台幣300元整。,22.995666，120.216071,,22.995666,120.216071
路邊停車格收費路段,8602,育樂街-2(機車停車格),  育樂街66巷全   ,,-1,0,0,0,0,0,17,0,,20元計次/每日,22.995847，120.215810,,22.995847,120.21581
路邊停車格收費路段,8701,永康橋下南側迴轉道路(機車停車格),  永康橋下南側迴轉道路(含陸橋正下方停車空間)   ,,-1,0,0,0,0,0,126,0,,20元/次,23.019207，120.225666,,23.019207,120.225666
路邊停車格收費路段,9042,龍山里臨時停車場,  東門路二段158巷內(原臺南州立農事試驗場宿舍群(丁種官舍)   ,,-1,0,0,0,0,0,0,0,,20元/時,22.984093，120.220126,,22.984093,120.220126
路邊停車格收費路段,9801,成大育樂公園(機車停車格),  大學路-育樂街交叉口   ,,-1,0,0,0,0,0,20,0,,機車計次20元／日,22.996491，120.214892,,22.996491,120.214892
路邊停車格收費路段,C00046,永華路-3(路邊停車格),  中華西路口-平豐路口兩側   ,,-1,0,279,7,0,0,0,0,,20元/時 ☆剩餘格位:253,22.991683，120.164865,,22.991683,120.164865
路邊停車格收費路段,C00047,和緯路-1(路邊停車格),  北門路口-公園路口兩側   ,,-1,0,75,0,0,0,0,0,,20元/時 ☆剩餘格位:62,23.009462，120.214924,,23.009462,120.214924
路邊停車格收費路段,C00048,和緯路-2(路邊停車格),  公園路口-西門路口兩側   ,,-1,0,19,0,0,0,0,0,,20元/時 ☆剩餘格位:14,23.011115，120.209419,,23.011115,120.209419
路邊停車格收費路段,C00049,府前四街(路邊停車格),  府前路口-建平17街口兩側   ,,-1,0,40,0,0,0,0,0,,20元/時 ☆剩餘格位:12,22.995615，120.185083,,22.995615,120.185083
路邊停車格收費路段,D00001,林森路-3(路邊停車格),  東寧路口-小東路口兩側   ,,-1,0,207,8,0,0,0,0,,20元/時 ☆剩餘格位:186,22.996554，120.224032,,22.996554,120.224032
路邊停車格收費路段,D00002,小東路-1(路邊停車格),  前鋒路口-勝利路口兩側   ,,-1,0,74,2,0,0,0,0,,20元/時 ☆剩餘格位:65,23.001282，120.216149,,23.001282,120.216149
路邊停車格收費路段,D00003,小東路-2(路邊停車格),  勝利路口-成大側門兩側   ,,-1,0,44,5,0,0,0,0,,20元/時 ☆剩餘格位:25,23.000709，120.218491,,23.000709,120.218491
路邊停車格收費路段,D00004,小東路-3(路邊停車格),  成大側門-長榮路口兩側   ,,-1,0,33,0,0,0,0,0,,20元/時 ☆剩餘格位:26,23.000504，120.222177,,23.000504,120.222177
路邊停車格收費路段,D00005,小東路-4(路邊停車格),  長榮路口-中華東路口兩側   ,,-1,0,150,4,0,0,0,0,,20元/時 ☆剩餘格位:58,22.999519，120.228981,,22.999519,120.228981
路邊停車格收費路段,D00006,勝利路-1(路邊停車格),  東門路口-大學路口兩側   ,,-1,0,85,3,0,0,0,0,,20元/時 ☆剩餘格位:15,22.990740，120.217720,,22.99074,120.21772
路邊停車格收費路段,D00007,勝利路-2(路邊停車格),  大學路口-小東路口兩側   ,,-1,0,35,0,0,0,0,0,,20元/時 ☆剩餘格位:28,22.996836，120.218154,,22.996836,120.218154
路邊停車格收費路段,D00008,勝利路-3(路邊停車格),  小東路口-東豐路口兩側   ,,-1,0,20,3,0,0,0,0,,20元/時 ☆剩餘格位:1,23.001863，120.218551,,23.001863,120.218551
路邊停車格收費路段,D00009,長榮路-3(路邊停車格),  東寧路口-大學路口兩側   ,,-1,0,47,1,0,0,0,0,,20元/時 ☆剩餘格位:14,22.993639，120.221729,,22.993639,120.221729
路邊停車格收費路段,D00010,長榮路-4(路邊停車格),  大學路口-東豐路口兩側   ,,-1,0,79,3,0,0,0,0,,20元/時 ☆剩餘格位:73,22.998840，120.222156,,22.99884,120.222156
路邊停車格收費路段,D00011,前鋒路-3(路邊停車格),  小東路口-東豐路口兩側   ,,-1,0,44,0,0,0,0,0,,20元/時 ☆剩餘格位:20,23.002477，120.214804,,23.002477,120.214804
路邊停車格收費路段,D00012,林森路-4(路邊停車格),  小東路口-開元路口兩側   ,,-1,0,93,0,0,0,0,0,,20元/時 ☆剩餘格位:22,23.005566，120.224688,,23.005566,120.224688
路邊停車格收費路段,D00013,東和路(路邊停車格）,  小東路口-林森路口兩側   ,,-1,0,29,0,0,0,0,0,,20元/時 ☆剩餘格位:18,22.998481，120.225730,,22.998481,120.22573
路邊停車格收費路段,D00014,安平路(路邊停車格),  中華西路口-承天橋   ,,-1,0,206,2,0,0,0,0,,20元/時 ☆剩餘格位:118,22.998103，120.172637,,22.998103,120.172637
路邊停車格收費路段,D00015,府前路-9(路邊停車格),  中華西路口-建平路口兩側   ,,-1,0,41,1,0,0,0,0,,20元/時 ☆剩餘格位:11,22.993200，120.184280,,22.9932,120.18428
路邊停車格收費路段,D00016,大學路-2(路邊停車格),  勝利路口-長榮路口兩側   ,,-1,0,12,0,0,0,0,0,,20元/時 ☆剩餘格位:3,22.996090，120.220482,,22.99609,120.220482
路邊停車格收費路段,D00017,東寧路-1(路邊停車格),  慶東路口-長榮路口兩側   ,,-1,0,59,1,0,0,0,0,,20元/時 ☆剩餘格位:9,22.992170，120.220100,,22.99217,120.2201
路邊停車格收費路段,D00018,東豐路-1(路邊停車格),  北門路口-勝利路口兩側   ,,-1,0,47,0,0,0,0,0,,20元/時 ☆剩餘格位:20,23.003900，120.216194,,23.0039,120.216194
路邊停車格收費路段,D00019,東豐路-2(路邊停車格),  勝利路口-長榮路口兩側   ,,-1,0,58,0,0,0,0,0,,20元/時 ☆剩餘格位:16,23.003276，120.220291,,23.003276,120.220291
路邊停車格收費路段,D00020,東豐路-3(路邊停車格),  長榮路口-林森路口兩側   ,,-1,0,34,0,0,0,0,0,,20元/時 ☆剩餘格位:22,23.002854，120.223324,,23.002854,120.223324
路邊停車格收費路段,D00021,東豐路-4(路邊停車格),  林森路口-桌球館兩側   ,,-1,0,33,3,0,0,0,0,,20元/時 ☆剩餘格位:21,23.002441，120.226031,,23.002441,120.226031
路邊停車格收費路段,D00022,慶平路-3(路邊停車格),  華平路口-國平路口兩側   ,,-1,0,48,2,0,0,0,0,,20元/時 ☆剩餘格位:17,22.997191，120.172522,,22.997191,120.172522
路邊停車格收費路段,D00023,慶平路-4(路邊停車格),  國平路口-育平路口兩側   ,,-1,0,53,1,0,0,0,0,,20元/時 ☆剩餘格位:34,22.997508，120.170447,,22.997508,120.170447
路邊停車格收費路段,D00024,慶平路-5(路邊停車格),  育平路口-安億橋兩側   ,,-1,0,32,2,0,0,0,0,,20元/時 ☆剩餘格位:23,22.997743，120.166683,,22.997743,120.166683
